province,country_region,lat,long,date,n,prev,diff
Xinjiang,Mainland China,41.1129,85.2401,2020-01-26T00:00:00Z,4,3,1
Xinjiang,Mainland China,41.1129,85.2401,2020-01-27T00:00:00Z,5,4,1
Xinjiang,Mainland China,41.1129,85.2401,2020-01-28T00:00:00Z,10,5,5
Xinjiang,Mainland China,41.1129,85.2401,2020-01-29T00:00:00Z,13,10,3
Xinjiang,Mainland China,41.1129,85.2401,2020-01-30T00:00:00Z,14,13,1
Xinjiang,Mainland China,41.1129,85.2401,2020-01-31T00:00:00Z,17,14,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-01T00:00:00Z,18,17,1
Xinjiang,Mainland China,41.1129,85.2401,2020-02-02T00:00:00Z,21,18,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-03T00:00:00Z,24,21,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-04T00:00:00Z,29,24,5
Xinjiang,Mainland China,41.1129,85.2401,2020-02-05T00:00:00Z,32,29,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-06T00:00:00Z,36,32,4
Xinjiang,Mainland China,41.1129,85.2401,2020-02-07T00:00:00Z,39,36,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-08T00:00:00Z,42,39,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-09T00:00:00Z,45,42,3
Xinjiang,Mainland China,41.1129,85.2401,2020-02-10T00:00:00Z,49,45,4
Xinjiang,Mainland China,41.1129,85.2401,2020-02-11T00:00:00Z,55,49,6
Xinjiang,Mainland China,41.1129,85.2401,2020-02-12T00:00:00Z,59,55,4
Xinjiang,Mainland China,41.1129,85.2401,2020-02-13T00:00:00Z,63,59,4
Xinjiang,Mainland China,41.1129,85.2401,2020-02-14T00:00:00Z,65,63,2
Xinjiang,Mainland China,41.1129,85.2401,2020-02-15T00:00:00Z,70,65,5
Xinjiang,Mainland China,41.1129,85.2401,2020-02-16T00:00:00Z,71,70,1
Xinjiang,Mainland China,41.1129,85.2401,2020-02-17T00:00:00Z,75,71,4
Xinjiang,Mainland China,41.1129,85.2401,2020-02-18T00:00:00Z,76,75,1
Xinjiang,Mainland China,41.1129,85.2401,2020-02-19T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-20T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-21T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-22T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-23T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-24T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-25T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-26T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-27T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-28T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-02-29T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-03-01T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-03-02T00:00:00Z,76,76,0
Xinjiang,Mainland China,41.1129,85.2401,2020-03-03T00:00:00Z,76,76,0
Yunnan,Mainland China,24.974,101.487,2020-01-22T00:00:00Z,1,NA,NA
Yunnan,Mainland China,24.974,101.487,2020-01-23T00:00:00Z,2,1,1
Yunnan,Mainland China,24.974,101.487,2020-01-24T00:00:00Z,5,2,3
Yunnan,Mainland China,24.974,101.487,2020-01-25T00:00:00Z,11,5,6
Yunnan,Mainland China,24.974,101.487,2020-01-26T00:00:00Z,16,11,5
Yunnan,Mainland China,24.974,101.487,2020-01-27T00:00:00Z,26,16,10
Yunnan,Mainland China,24.974,101.487,2020-01-28T00:00:00Z,44,26,18
Yunnan,Mainland China,24.974,101.487,2020-01-29T00:00:00Z,55,44,11
Yunnan,Mainland China,24.974,101.487,2020-01-30T00:00:00Z,70,55,15
Yunnan,Mainland China,24.974,101.487,2020-01-31T00:00:00Z,83,70,13
Yunnan,Mainland China,24.974,101.487,2020-02-01T00:00:00Z,93,83,10
Yunnan,Mainland China,24.974,101.487,2020-02-02T00:00:00Z,105,93,12
Yunnan,Mainland China,24.974,101.487,2020-02-03T00:00:00Z,117,105,12
Yunnan,Mainland China,24.974,101.487,2020-02-04T00:00:00Z,122,117,5
Yunnan,Mainland China,24.974,101.487,2020-02-05T00:00:00Z,128,122,6
Yunnan,Mainland China,24.974,101.487,2020-02-06T00:00:00Z,133,128,5
Yunnan,Mainland China,24.974,101.487,2020-02-07T00:00:00Z,138,133,5
Yunnan,Mainland China,24.974,101.487,2020-02-08T00:00:00Z,138,138,0
Yunnan,Mainland China,24.974,101.487,2020-02-09T00:00:00Z,141,138,3
Yunnan,Mainland China,24.974,101.487,2020-02-10T00:00:00Z,149,141,8
Yunnan,Mainland China,24.974,101.487,2020-02-11T00:00:00Z,153,149,4
Yunnan,Mainland China,24.974,101.487,2020-02-12T00:00:00Z,154,153,1
Yunnan,Mainland China,24.974,101.487,2020-02-13T00:00:00Z,156,154,2
Yunnan,Mainland China,24.974,101.487,2020-02-14T00:00:00Z,162,156,6
Yunnan,Mainland China,24.974,101.487,2020-02-15T00:00:00Z,168,162,6
Yunnan,Mainland China,24.974,101.487,2020-02-16T00:00:00Z,171,168,3
Yunnan,Mainland China,24.974,101.487,2020-02-17T00:00:00Z,171,171,0
Yunnan,Mainland China,24.974,101.487,2020-02-18T00:00:00Z,172,171,1
Yunnan,Mainland China,24.974,101.487,2020-02-19T00:00:00Z,172,172,0
Yunnan,Mainland China,24.974,101.487,2020-02-20T00:00:00Z,174,172,2
Yunnan,Mainland China,24.974,101.487,2020-02-21T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-22T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-23T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-24T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-25T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-26T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-27T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-28T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-29T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-03-01T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-03-02T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-03-03T00:00:00Z,174,174,0
Zhejiang,Mainland China,29.1832,120.0934,2020-01-22T00:00:00Z,10,NA,NA
Zhejiang,Mainland China,29.1832,120.0934,2020-01-23T00:00:00Z,27,10,17
Zhejiang,Mainland China,29.1832,120.0934,2020-01-24T00:00:00Z,43,27,16
Zhejiang,Mainland China,29.1832,120.0934,2020-01-25T00:00:00Z,62,43,19
Zhejiang,Mainland China,29.1832,120.0934,2020-01-26T00:00:00Z,104,62,42
Zhejiang,Mainland China,29.1832,120.0934,2020-01-27T00:00:00Z,128,104,24
Zhejiang,Mainland China,29.1832,120.0934,2020-01-28T00:00:00Z,173,128,45
Zhejiang,Mainland China,29.1832,120.0934,2020-01-29T00:00:00Z,296,173,123
Zhejiang,Mainland China,29.1832,120.0934,2020-01-30T00:00:00Z,428,296,132
Zhejiang,Mainland China,29.1832,120.0934,2020-01-31T00:00:00Z,538,428,110
Zhejiang,Mainland China,29.1832,120.0934,2020-02-01T00:00:00Z,599,538,61
Zhejiang,Mainland China,29.1832,120.0934,2020-02-02T00:00:00Z,661,599,62
Zhejiang,Mainland China,29.1832,120.0934,2020-02-03T00:00:00Z,724,661,63
Zhejiang,Mainland China,29.1832,120.0934,2020-02-04T00:00:00Z,829,724,105
Zhejiang,Mainland China,29.1832,120.0934,2020-02-05T00:00:00Z,895,829,66
Zhejiang,Mainland China,29.1832,120.0934,2020-02-06T00:00:00Z,954,895,59
Zhejiang,Mainland China,29.1832,120.0934,2020-02-07T00:00:00Z,1006,954,52
Zhejiang,Mainland China,29.1832,120.0934,2020-02-08T00:00:00Z,1048,1006,42
Zhejiang,Mainland China,29.1832,120.0934,2020-02-09T00:00:00Z,1075,1048,27
Zhejiang,Mainland China,29.1832,120.0934,2020-02-10T00:00:00Z,1092,1075,17
Zhejiang,Mainland China,29.1832,120.0934,2020-02-11T00:00:00Z,1117,1092,25
Zhejiang,Mainland China,29.1832,120.0934,2020-02-12T00:00:00Z,1131,1117,14
Zhejiang,Mainland China,29.1832,120.0934,2020-02-13T00:00:00Z,1145,1131,14
Zhejiang,Mainland China,29.1832,120.0934,2020-02-14T00:00:00Z,1155,1145,10
Zhejiang,Mainland China,29.1832,120.0934,2020-02-15T00:00:00Z,1162,1155,7
Zhejiang,Mainland China,29.1832,120.0934,2020-02-16T00:00:00Z,1167,1162,5
Zhejiang,Mainland China,29.1832,120.0934,2020-02-17T00:00:00Z,1171,1167,4
Zhejiang,Mainland China,29.1832,120.0934,2020-02-18T00:00:00Z,1172,1171,1
Zhejiang,Mainland China,29.1832,120.0934,2020-02-19T00:00:00Z,1174,1172,2
Zhejiang,Mainland China,29.1832,120.0934,2020-02-20T00:00:00Z,1175,1174,1
Zhejiang,Mainland China,29.1832,120.0934,2020-02-21T00:00:00Z,1203,1175,28
Zhejiang,Mainland China,29.1832,120.0934,2020-02-22T00:00:00Z,1205,1203,2
Zhejiang,Mainland China,29.1832,120.0934,2020-02-23T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-02-24T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-02-25T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-02-26T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-02-27T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-02-28T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-02-29T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-03-01T00:00:00Z,1205,1205,0
Zhejiang,Mainland China,29.1832,120.0934,2020-03-02T00:00:00Z,1206,1205,1
Zhejiang,Mainland China,29.1832,120.0934,2020-03-03T00:00:00Z,1213,1206,7
NA,Thailand,15,101,2020-01-22T00:00:00Z,2,NA,NA
NA,Thailand,15,101,2020-01-23T00:00:00Z,3,2,1
NA,Thailand,15,101,2020-01-24T00:00:00Z,5,3,2
NA,Thailand,15,101,2020-01-25T00:00:00Z,7,5,2
NA,Thailand,15,101,2020-01-26T00:00:00Z,8,7,1
NA,Thailand,15,101,2020-01-27T00:00:00Z,8,8,0
NA,Thailand,15,101,2020-01-28T00:00:00Z,14,8,6
NA,Thailand,15,101,2020-01-29T00:00:00Z,14,14,0
NA,Thailand,15,101,2020-01-30T00:00:00Z,14,14,0
NA,Thailand,15,101,2020-01-31T00:00:00Z,19,14,5
NA,Thailand,15,101,2020-02-01T00:00:00Z,19,19,0
NA,Thailand,15,101,2020-02-02T00:00:00Z,19,19,0
NA,Thailand,15,101,2020-02-03T00:00:00Z,19,19,0
NA,Thailand,15,101,2020-02-04T00:00:00Z,25,19,6
NA,Thailand,15,101,2020-02-05T00:00:00Z,25,25,0
NA,Thailand,15,101,2020-02-06T00:00:00Z,25,25,0
NA,Thailand,15,101,2020-02-07T00:00:00Z,25,25,0
NA,Thailand,15,101,2020-02-08T00:00:00Z,32,25,7
NA,Thailand,15,101,2020-02-09T00:00:00Z,32,32,0
NA,Thailand,15,101,2020-02-10T00:00:00Z,32,32,0
NA,Thailand,15,101,2020-02-11T00:00:00Z,33,32,1
NA,Thailand,15,101,2020-02-12T00:00:00Z,33,33,0
NA,Thailand,15,101,2020-02-13T00:00:00Z,33,33,0
NA,Thailand,15,101,2020-02-14T00:00:00Z,33,33,0
NA,Thailand,15,101,2020-02-15T00:00:00Z,33,33,0
NA,Thailand,15,101,2020-02-16T00:00:00Z,34,33,1
NA,Thailand,15,101,2020-02-17T00:00:00Z,35,34,1
NA,Thailand,15,101,2020-02-18T00:00:00Z,35,35,0
NA,Thailand,15,101,2020-02-19T00:00:00Z,35,35,0
NA,Thailand,15,101,2020-02-20T00:00:00Z,35,35,0
NA,Thailand,15,101,2020-02-21T00:00:00Z,35,35,NA
NA,Thailand,15,101,2020-02-22T00:00:00Z,35,35,NA
NA,Thailand,15,101,2020-02-23T00:00:00Z,35,35,NA
NA,Thailand,15,101,2020-02-24T00:00:00Z,35,35,NA
NA,Thailand,15,101,2020-02-25T00:00:00Z,37,35,NA
NA,Thailand,15,101,2020-02-26T00:00:00Z,40,37,NA
NA,Thailand,15,101,2020-02-27T00:00:00Z,40,40,NA
NA,Thailand,15,101,2020-02-28T00:00:00Z,41,40,NA
NA,Thailand,15,101,2020-02-29T00:00:00Z,42,41,NA
NA,Thailand,15,101,2020-03-01T00:00:00Z,42,42,NA
NA,Thailand,15,101,2020-03-02T00:00:00Z,43,42,NA
NA,Thailand,15,101,2020-03-03T00:00:00Z,43,43,NA
NA,Japan,36,138,2020-01-22T00:00:00Z,2,43,-41
NA,Japan,36,138,2020-01-23T00:00:00Z,1,2,-1
NA,Japan,36,138,2020-01-24T00:00:00Z,2,1,1
NA,Japan,36,138,2020-01-25T00:00:00Z,2,2,0
NA,Japan,36,138,2020-01-26T00:00:00Z,4,2,2
NA,Japan,36,138,2020-01-27T00:00:00Z,4,4,0
NA,Japan,36,138,2020-01-28T00:00:00Z,7,4,3
NA,Japan,36,138,2020-01-29T00:00:00Z,7,7,0
NA,Japan,36,138,2020-01-30T00:00:00Z,11,7,4
NA,Japan,36,138,2020-01-31T00:00:00Z,15,11,4
NA,Japan,36,138,2020-02-01T00:00:00Z,20,15,5
NA,Japan,36,138,2020-02-02T00:00:00Z,20,20,0
NA,Japan,36,138,2020-02-03T00:00:00Z,20,20,0
NA,Japan,36,138,2020-02-04T00:00:00Z,22,20,2
NA,Japan,36,138,2020-02-05T00:00:00Z,22,22,0
NA,Japan,36,138,2020-02-06T00:00:00Z,45,22,23
NA,Japan,36,138,2020-02-07T00:00:00Z,25,45,-20
NA,Japan,36,138,2020-02-08T00:00:00Z,25,25,0
NA,Japan,36,138,2020-02-09T00:00:00Z,26,25,1
NA,Japan,36,138,2020-02-10T00:00:00Z,26,26,0
NA,Japan,36,138,2020-02-11T00:00:00Z,26,26,0
NA,Japan,36,138,2020-02-12T00:00:00Z,28,26,2
NA,Japan,36,138,2020-02-13T00:00:00Z,28,28,0
NA,Japan,36,138,2020-02-14T00:00:00Z,29,28,1
NA,Japan,36,138,2020-02-15T00:00:00Z,43,29,14
NA,Japan,36,138,2020-02-16T00:00:00Z,59,43,16
NA,Japan,36,138,2020-02-17T00:00:00Z,66,59,7
NA,Japan,36,138,2020-02-18T00:00:00Z,74,66,8
NA,Japan,36,138,2020-02-19T00:00:00Z,84,74,10
NA,Japan,36,138,2020-02-20T00:00:00Z,94,84,10
NA,Japan,36,138,2020-02-21T00:00:00Z,105,94,NA
NA,Japan,36,138,2020-02-22T00:00:00Z,122,105,NA
NA,Japan,36,138,2020-02-23T00:00:00Z,147,122,NA
NA,Japan,36,138,2020-02-24T00:00:00Z,159,147,NA
NA,Japan,36,138,2020-02-25T00:00:00Z,170,159,NA
NA,Japan,36,138,2020-02-26T00:00:00Z,189,170,NA
NA,Japan,36,138,2020-02-27T00:00:00Z,214,189,NA
NA,Japan,36,138,2020-02-28T00:00:00Z,228,214,NA
NA,Japan,36,138,2020-02-29T00:00:00Z,241,228,NA
NA,Japan,36,138,2020-03-01T00:00:00Z,256,241,NA
NA,Japan,36,138,2020-03-02T00:00:00Z,274,256,NA
NA,Japan,36,138,2020-03-03T00:00:00Z,293,274,NA
NA,South Korea,36,128,2020-01-22T00:00:00Z,1,293,-292
NA,South Korea,36,128,2020-01-23T00:00:00Z,1,1,0
NA,South Korea,36,128,2020-01-24T00:00:00Z,2,1,1
NA,South Korea,36,128,2020-01-25T00:00:00Z,2,2,0
NA,South Korea,36,128,2020-01-26T00:00:00Z,3,2,1
NA,South Korea,36,128,2020-01-27T00:00:00Z,4,3,1
NA,South Korea,36,128,2020-01-28T00:00:00Z,4,4,0
NA,South Korea,36,128,2020-01-29T00:00:00Z,4,4,0
NA,South Korea,36,128,2020-01-30T00:00:00Z,4,4,0
NA,South Korea,36,128,2020-01-31T00:00:00Z,11,4,7
NA,South Korea,36,128,2020-02-01T00:00:00Z,12,11,1
NA,South Korea,36,128,2020-02-02T00:00:00Z,15,12,3
NA,South Korea,36,128,2020-02-03T00:00:00Z,15,15,0
NA,South Korea,36,128,2020-02-04T00:00:00Z,16,15,1
NA,South Korea,36,128,2020-02-05T00:00:00Z,19,16,3
NA,South Korea,36,128,2020-02-06T00:00:00Z,23,19,4
NA,South Korea,36,128,2020-02-07T00:00:00Z,24,23,1
NA,South Korea,36,128,2020-02-08T00:00:00Z,24,24,0
NA,South Korea,36,128,2020-02-09T00:00:00Z,25,24,1
NA,South Korea,36,128,2020-02-10T00:00:00Z,27,25,2
NA,South Korea,36,128,2020-02-11T00:00:00Z,28,27,1
NA,South Korea,36,128,2020-02-12T00:00:00Z,28,28,0
NA,South Korea,36,128,2020-02-13T00:00:00Z,28,28,0
NA,South Korea,36,128,2020-02-14T00:00:00Z,28,28,0
NA,South Korea,36,128,2020-02-15T00:00:00Z,28,28,0
NA,South Korea,36,128,2020-02-16T00:00:00Z,29,28,1
NA,South Korea,36,128,2020-02-17T00:00:00Z,30,29,1
NA,South Korea,36,128,2020-02-18T00:00:00Z,31,30,1
NA,South Korea,36,128,2020-02-19T00:00:00Z,31,31,0
NA,South Korea,36,128,2020-02-20T00:00:00Z,104,31,73
NA,South Korea,36,128,2020-02-21T00:00:00Z,204,104,NA
NA,South Korea,36,128,2020-02-22T00:00:00Z,433,204,NA
NA,South Korea,36,128,2020-02-23T00:00:00Z,602,433,NA
NA,South Korea,36,128,2020-02-24T00:00:00Z,833,602,NA
NA,South Korea,36,128,2020-02-25T00:00:00Z,977,833,NA
NA,South Korea,36,128,2020-02-26T00:00:00Z,1261,977,NA
NA,South Korea,36,128,2020-02-27T00:00:00Z,1766,1261,NA
NA,South Korea,36,128,2020-02-28T00:00:00Z,2337,1766,NA
NA,South Korea,36,128,2020-02-29T00:00:00Z,3150,2337,NA
NA,South Korea,36,128,2020-03-01T00:00:00Z,3736,3150,NA
NA,South Korea,36,128,2020-03-02T00:00:00Z,4335,3736,NA
NA,South Korea,36,128,2020-03-03T00:00:00Z,5186,4335,NA
Taiwan,Taiwan,23.7,121,2020-01-22T00:00:00Z,1,NA,NA
Taiwan,Taiwan,23.7,121,2020-01-23T00:00:00Z,1,1,0
Taiwan,Taiwan,23.7,121,2020-01-24T00:00:00Z,3,1,2
Taiwan,Taiwan,23.7,121,2020-01-25T00:00:00Z,3,3,0
Taiwan,Taiwan,23.7,121,2020-01-26T00:00:00Z,4,3,1
Taiwan,Taiwan,23.7,121,2020-01-27T00:00:00Z,5,4,1
Taiwan,Taiwan,23.7,121,2020-01-28T00:00:00Z,8,5,3
Taiwan,Taiwan,23.7,121,2020-01-29T00:00:00Z,8,8,0
Taiwan,Taiwan,23.7,121,2020-01-30T00:00:00Z,9,8,1
Taiwan,Taiwan,23.7,121,2020-01-31T00:00:00Z,10,9,1
Taiwan,Taiwan,23.7,121,2020-02-01T00:00:00Z,10,10,0
Taiwan,Taiwan,23.7,121,2020-02-02T00:00:00Z,10,10,0
Taiwan,Taiwan,23.7,121,2020-02-03T00:00:00Z,10,10,0
Taiwan,Taiwan,23.7,121,2020-02-04T00:00:00Z,11,10,1
Taiwan,Taiwan,23.7,121,2020-02-05T00:00:00Z,11,11,0
Taiwan,Taiwan,23.7,121,2020-02-06T00:00:00Z,16,11,5
Taiwan,Taiwan,23.7,121,2020-02-07T00:00:00Z,16,16,0
Taiwan,Taiwan,23.7,121,2020-02-08T00:00:00Z,17,16,1
Taiwan,Taiwan,23.7,121,2020-02-09T00:00:00Z,18,17,1
Taiwan,Taiwan,23.7,121,2020-02-10T00:00:00Z,18,18,0
Taiwan,Taiwan,23.7,121,2020-02-11T00:00:00Z,18,18,0
Taiwan,Taiwan,23.7,121,2020-02-12T00:00:00Z,18,18,0
Taiwan,Taiwan,23.7,121,2020-02-13T00:00:00Z,18,18,0
Taiwan,Taiwan,23.7,121,2020-02-14T00:00:00Z,18,18,0
Taiwan,Taiwan,23.7,121,2020-02-15T00:00:00Z,18,18,0
Taiwan,Taiwan,23.7,121,2020-02-16T00:00:00Z,20,18,2
Taiwan,Taiwan,23.7,121,2020-02-17T00:00:00Z,22,20,2
Taiwan,Taiwan,23.7,121,2020-02-18T00:00:00Z,22,22,0
Taiwan,Taiwan,23.7,121,2020-02-19T00:00:00Z,23,22,1
Taiwan,Taiwan,23.7,121,2020-02-20T00:00:00Z,24,23,1
Taiwan,Taiwan,23.7,121,2020-02-21T00:00:00Z,26,24,2
Taiwan,Taiwan,23.7,121,2020-02-22T00:00:00Z,26,26,0
Taiwan,Taiwan,23.7,121,2020-02-23T00:00:00Z,28,26,2
Taiwan,Taiwan,23.7,121,2020-02-24T00:00:00Z,30,28,2
Taiwan,Taiwan,23.7,121,2020-02-25T00:00:00Z,31,30,1
Taiwan,Taiwan,23.7,121,2020-02-26T00:00:00Z,32,31,1
Taiwan,Taiwan,23.7,121,2020-02-27T00:00:00Z,32,32,0
Taiwan,Taiwan,23.7,121,2020-02-28T00:00:00Z,34,32,2
Taiwan,Taiwan,23.7,121,2020-02-29T00:00:00Z,39,34,5
Taiwan,Taiwan,23.7,121,2020-03-01T00:00:00Z,40,39,1
Taiwan,Taiwan,23.7,121,2020-03-02T00:00:00Z,41,40,1
Taiwan,Taiwan,23.7,121,2020-03-03T00:00:00Z,42,41,1
"King County, WA",US,47.6062,-122.3321,2020-01-22T00:00:00Z,1,NA,NA
"King County, WA",US,47.6062,-122.3321,2020-01-23T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-24T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-25T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-26T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-27T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-28T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-29T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-30T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-01-31T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-01T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-02T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-03T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-04T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-05T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-06T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-07T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-08T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-09T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-10T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-11T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-12T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-13T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-14T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-15T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-16T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-17T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-18T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-19T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-20T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-21T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-22T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-23T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-24T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-25T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-26T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-27T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-28T00:00:00Z,1,1,0
"King County, WA",US,47.6062,-122.3321,2020-02-29T00:00:00Z,6,1,5
"King County, WA",US,47.6062,-122.3321,2020-03-01T00:00:00Z,9,6,3
"King County, WA",US,47.6062,-122.3321,2020-03-02T00:00:00Z,14,9,5
"King County, WA",US,47.6062,-122.3321,2020-03-03T00:00:00Z,21,14,7
"Cook County, IL",US,41.7377,-87.6976,2020-01-22T00:00:00Z,0,NA,NA
"Cook County, IL",US,41.7377,-87.6976,2020-01-23T00:00:00Z,0,0,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-24T00:00:00Z,1,0,1
"Cook County, IL",US,41.7377,-87.6976,2020-01-25T00:00:00Z,1,1,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-26T00:00:00Z,1,1,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-27T00:00:00Z,1,1,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-28T00:00:00Z,1,1,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-29T00:00:00Z,1,1,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-30T00:00:00Z,1,1,0
"Cook County, IL",US,41.7377,-87.6976,2020-01-31T00:00:00Z,2,1,1
"Cook County, IL",US,41.7377,-87.6976,2020-02-01T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-02T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-03T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-04T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-05T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-06T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-07T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-08T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-09T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-10T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-11T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-12T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-13T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-14T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-15T00:00:00Z,2,2,0
"Cook County, IL",US,41.7377,-87.6976,2020-02-16T00:00:00Z,2,2,0
