"sampno","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","t_switch","K","i0","t0","lnlike"
3881,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.017234409008,121155.465690818,1,37,-301.160126461671
3891,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0111682448687,121567.47577273,1,37,-301.991443654111
3901,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9895537514507,121567.47577273,1,37,-302.348656352423
3911,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9704094588426,121775.49219185,1,37,-304.349227567876
3921,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9644318927707,120389.762212878,1,37,-304.974522165161
3931,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0491083927716,120582.88972671,1,37,-303.645132766181
3941,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0130400505584,120333.143703802,1,37,-303.56876606705
3951,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0130400505584,121447.906962599,1,37,-301.59931115843
3961,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.014927093765,120557.746928353,1,37,-302.355295194396
3971,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9869997365184,120631.237654653,1,37,-302.449319594385
3981,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0326676836257,120652.152265003,1,37,-302.430073245708
3991,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9830615723212,120732.085264064,1,37,-302.268681011301
4001,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0022596905411,120689.699021263,1,37,-301.840954145946
4011,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0022596905411,120689.699021263,1,37,-301.840954145946
4021,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9998166634134,121455.450823236,1,37,-301.694669827041
4031,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9873802059476,121455.450823236,1,37,-302.04920314299
4041,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9785321053664,121455.450823236,1,37,-302.469955480783
4051,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0182550447723,120752.665661702,1,37,-301.673767621786
4061,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0290484760332,121680.365092751,1,37,-302.811334203564
4071,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.025682698591,120885.82460933,1,37,-301.528850517478
4081,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0182429655795,121242.892377798,1,37,-301.244871027492
4091,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0447037194878,121083.98251238,1,37,-302.211373849032
4101,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0408558852051,121039.456282989,1,37,-301.997872220433
4111,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0821500297646,121039.456282989,1,37,-305.842608189289
4121,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9905834306024,121039.456282989,1,37,-301.422514453062
4131,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9638149004913,121346.827855697,1,37,-303.206446707679
4141,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9980623089608,121346.827855697,1,37,-301.457855057386
4151,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9980623089608,120964.359881855,1,37,-301.283649240793
4161,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0081336719975,120656.513897333,1,37,-301.918261214868
4171,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9992086964604,120616.260780827,1,37,-302.160247760248
4181,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0199136508801,120782.624484182,1,37,-301.619627073505
4191,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9842872977782,120782.624484182,1,37,-302.069380834841
4201,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0158455292065,121094.206816937,1,37,-301.131100322871
4211,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0158455292065,121144.751237015,1,37,-301.13813061938
4221,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0158455292065,121144.751237015,1,37,-301.13813061938
4231,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9832702004699,120878.582505287,1,37,-301.901741164122
4241,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0210202101655,120736.789070727,1,37,-301.772932062973
4251,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0210202101655,121056.809153702,1,37,-301.223802966674
4261,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0032523130281,121056.809153702,1,37,-301.134313924488
4271,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0032523130281,121056.809153702,1,37,-301.134313924488
4281,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0251167418343,121056.809153702,1,37,-301.324422173975
4291,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.947341054724,121666.146086993,1,37,-305.883980918402
4301,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9584023613046,121334.100569973,1,37,-303.649249604607
4311,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9685469554726,120965.859486745,1,37,-302.652263342559
4321,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0087245429209,120965.859486745,1,37,-301.170074649305
4331,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0397528010699,120432.456702946,1,37,-303.803930765636
4341,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0046988140135,121148.843856325,1,37,-301.121630306069
4351,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9742908041626,120459.250456903,1,37,-303.886713262841
4361,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0122259428713,121782.538586403,1,37,-303.011854130341
4371,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0168655515509,121192.773490956,1,37,-301.177108673189
4381,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0386221612954,121519.912541278,1,37,-302.56914297498
4391,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.015157738738,120759.169879181,1,37,-301.613184959015
4401,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0284767681786,121280.810161343,1,37,-301.549164010765
4411,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9801480795729,121659.508848035,1,37,-303.156575640941
4421,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9801480795729,120505.920917244,1,37,-303.314603657752
4431,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9737393059758,121511.875126861,1,37,-302.936488860167
4441,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0149838913036,121733.560209848,1,37,-302.766237710382
4451,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0149838913036,121123.084850925,1,37,-301.123193820953
4461,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9576448373876,121123.084850925,1,37,-303.486381212584
4471,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9918809011804,121243.942053174,1,37,-301.451599305832
4481,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9918809011804,120989.772316986,1,37,-301.415696417443
4491,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9918809011804,121594.522549238,1,37,-302.37754766756
4501,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0354323934225,120597.662847176,1,37,-302.771050903265
4511,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0354323934225,120597.662847176,1,37,-302.771050903265
4521,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0247206096116,121416.341947829,1,37,-301.708605524869
4531,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0383863107834,121405.006934447,1,37,-302.217771904863
4541,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.022417095628,121405.006934447,1,37,-301.621990508289
4551,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0105220680054,121689.487217538,1,37,-302.520258878305
4561,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0105220680054,121075.050217764,1,37,-301.097287256888
4571,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.024464005601,120696.861448091,1,37,-301.985109896945
4581,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9892362272642,121850.707811257,1,37,-303.784564503044
4591,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.982807631467,121477.929696444,1,37,-302.317534074099
4601,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0342144021305,121132.793891265,1,37,-301.648646034836
4611,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9641037045525,121445.204377802,1,37,-303.426806131798
4621,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.008599935049,121074.322016572,1,37,-301.09664674795
4631,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.008599935049,121247.507704598,1,37,-301.18143065463
4641,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9662881996835,121247.507704598,1,37,-302.844869947558
4651,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9579226917278,120936.126839352,1,37,-303.56298201614
4661,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.977694502838,121534.060998269,1,37,-302.77480998631
4671,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0264027963722,121005.802544301,1,37,-301.392937528435
4681,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0264027963722,121005.802544301,1,37,-301.392937528435
4691,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0264027963722,121430.821429027,1,37,-301.795084618898
4701,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0103652964267,121430.821429027,1,37,-301.541301146789
4711,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0001918911478,120695.352093668,1,37,-301.850881252546
4721,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0001918911478,121477.957873215,1,37,-301.756352536688
4731,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0128878151637,121791.260651746,1,37,-303.064433964632
4741,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0128878151637,121836.009428658,1,37,-303.326805940938
4751,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0066174314729,121542.943375988,1,37,-301.905295115997
4761,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0089100743626,120527.794851961,1,37,-302.463798257338
4771,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0306362086408,120565.682420916,1,37,-302.705004859869
4781,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9770158906844,121212.783517002,1,37,-302.081868020821
4791,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9770158906844,121665.080534672,1,37,-303.356663898063
4801,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.022650420764,120684.907332553,1,37,-301.979373569288
4811,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0528197933434,121586.96451492,1,37,-303.73252878927
4821,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0528197933434,121586.96451492,1,37,-303.73252878927
4831,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9980510857953,121586.96451492,1,37,-302.18527917662
4841,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9787698293852,121586.96451492,1,37,-302.916545934434
4851,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.004768499117,121610.551159621,1,37,-302.183622702733
4861,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0342681119561,121496.108507505,1,37,-302.280928537053
4871,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0342681119561,121496.108507505,1,37,-302.280928537053
4881,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9936408030794,121496.108507505,1,37,-301.962436369089
4891,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9936408030794,121007.51668001,1,37,-301.348804334546
4901,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9936408030794,121007.51668001,1,37,-301.348804334546
4911,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9655243934079,121007.51668001,1,37,-302.842670876031
4921,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.05718203889,121007.51668001,1,37,-303.177187840045
4931,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0057373484486,121007.51668001,1,37,-301.141246708125
4941,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0057373484486,120577.140976456,1,37,-302.247739217609
4951,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0057373484486,120434.730006609,1,37,-302.95447081552
4961,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0057373484486,120819.66513317,1,37,-301.434390589187
4971,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0117854898729,121092.038370318,1,37,-301.09878193705
4981,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0200438692938,121047.233241051,1,37,-301.208309187145
4991,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0200438692938,120962.499884615,1,37,-301.277458762762
5001,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0196406491527,121281.574525416,1,37,-301.319597952136
5011,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0196406491527,121073.521518247,1,37,-301.19139610957
5021,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.999647126527,121393.609534739,1,37,-301.532053337757
5031,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0029381189641,121393.609534739,1,37,-301.483733276054
5041,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9760353641185,121069.131050053,1,37,-302.088164283623
5051,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9884942926151,121009.205312375,1,37,-301.515182558983
5061,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9884942926151,121009.205312375,1,37,-301.515182558983
5071,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9884942926151,121009.205312375,1,37,-301.515182558983
5081,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.973560683329,121092.446266365,1,37,-302.237767595976
5091,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9705512419561,121155.230947809,1,37,-302.452389327356
5101,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9955065985971,121176.925990857,1,37,-301.288457799569
5111,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9955065985971,120233.995317868,1,37,-304.389888845183
5121,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9894555555079,120694.776011425,1,37,-302.127008111465
5131,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0345359114765,121384.470503218,1,37,-301.983251278318
5141,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0200322673822,121846.152059912,1,37,-303.474115779405
5151,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9927247636732,120220.29856654,1,37,-304.562970447925
5161,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0099159834146,120612.380302254,1,37,-302.089807963934
5171,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0309105684429,120303.322367289,1,37,-304.181373659666
5181,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9977147071058,121997.816746096,1,37,-304.535586781439
5191,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.031984935623,121141.23245336,1,37,-301.556402403735
5201,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9881901027592,120688.474893898,1,37,-302.19427822722
5211,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.030290278131,121040.241848439,1,37,-301.501982034296
5221,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0215900048647,121040.241848439,1,37,-301.2435445578
5231,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0215900048647,120441.070341177,1,37,-303.052304999656
5241,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0215900048647,121297.424094182,1,37,-301.382925307917
5251,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0102284202938,121297.424094182,1,37,-301.251847673751
5261,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0102284202938,121297.424094182,1,37,-301.251847673751
5271,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0102284202938,121297.424094182,1,37,-301.251847673751
5281,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0268240239955,121015.271129831,1,37,-301.398626013233
5291,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9535757063313,121015.271129831,1,37,-303.900858936521
5301,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0071704727307,120545.387238189,1,37,-302.384022613555
5311,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9868722609341,120675.894985638,1,37,-302.288756495378
5321,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9781487016348,121315.824064012,1,37,-302.159219220982
5331,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0694748610827,121315.824064012,1,37,-304.496630597143
5341,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0494065433527,121060.798628072,1,37,-302.534594584821
5351,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0327517874791,120431.081585095,1,37,-303.470686640976
5361,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0327517874791,120865.378428268,1,37,-301.820174151273
5371,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0049994232698,120808.252093154,1,37,-301.466685018679
5381,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0448820839605,121120.501330839,1,37,-302.221481678354
5391,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9921824514767,121185.484029236,1,37,-301.386582069622
5401,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0092064892499,120945.167001811,1,37,-301.194962890611
5411,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0026053343603,120945.167001811,1,37,-301.234452319987
5421,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0080094668397,121209.663016951,1,37,-301.142853838852
5431,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.980814110433,120421.59147049,1,37,-303.726758498853
5441,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9628431716749,121391.162496573,1,37,-303.386792898449
5451,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0300696002136,121231.553313946,1,37,-301.543666277987
5461,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0335497856562,121231.553313946,1,37,-301.682846422619
5471,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9845523022798,121231.553313946,1,37,-301.715247861978
5481,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0192234412218,121135.802844241,1,37,-301.184666539723
5491,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0192234412218,121135.802844241,1,37,-301.184666539723
5501,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9535784072447,120852.216429885,1,37,-304.118855896847
5511,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9579091806543,120791.158926843,1,37,-303.84348540174
5521,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9950318488394,121568.424638199,1,37,-302.182735653082
5531,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9894317321147,120510.47819834,1,37,-302.890276955986
5541,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9894317321147,121370.762146939,1,37,-301.75199258842
5551,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9962106198366,121002.633971949,1,37,-301.286682259406
5561,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9774786393001,121002.633971949,1,37,-302.038351763368
5571,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9791487737421,120829.853346353,1,37,-302.206928476597
5581,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0560732599821,120884.889444046,1,37,-303.247707564285
5591,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0154895204905,120884.889444046,1,37,-301.323620499583
5601,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0106465318519,120884.889444046,1,37,-301.290324978452
5611,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0106465318519,120794.625179098,1,37,-301.487083125149
5621,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0151073510329,121953.589074012,1,37,-304.110923622235
5631,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0151073510329,120523.765068166,1,37,-302.516272368593
5641,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0151073510329,121157.353707333,1,37,-301.135131894866
5651,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0341780807969,120703.924217053,1,37,-302.311801617791
5661,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0341780807969,120885.360071003,1,37,-301.843841277508
5671,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9714819987018,121115.684539286,1,37,-302.375987384637
5681,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0145159150619,121254.792573114,1,37,-301.212955563114
5691,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9928782829349,120276.794912274,1,37,-304.156917212824
5701,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9928782829349,121559.666093942,1,37,-302.209421909579
5711,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9968197695997,121101.373712479,1,37,-301.233145568797
5721,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0237259798173,121101.373712479,1,37,-301.277827812573
5731,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0400063605523,121158.202213727,1,37,-301.944022983619
5741,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9701371905965,120772.054421998,1,37,-302.90598040231
5751,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9981772125862,121029.475922648,1,37,-301.225356921658
5761,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9981772125862,120800.730951625,1,37,-301.577702935566
5771,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9736602080957,120480.667570863,1,37,-303.814156948375
5781,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9736602080957,120881.158560403,1,37,-302.425578843969
5791,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0258819043095,120881.158560403,1,37,-301.54328523701
5801,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0258819043095,120832.065644456,1,37,-301.644153595268
5811,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0087739211786,120994.846112089,1,37,-301.140799353559
5821,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0139583340525,120994.846112089,1,37,-301.160107403738
5831,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0236918695704,121882.292270767,1,37,-303.779750662122
5841,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9634935306764,120766.762897739,1,37,-303.423571474222
5851,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0328077112887,121080.845172772,1,37,-301.587081270602
5861,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0328077112887,120511.208805543,1,37,-303.049906577424
5871,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0305550105949,120511.208805543,1,37,-302.958735208208
5881,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0198607806145,120511.208805543,1,37,-302.649435892345
5891,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.974191165347,120511.208805543,1,37,-303.627741268627
5901,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0300139412614,120511.208805543,1,37,-302.938185268241
5911,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0556760999591,121229.509346463,1,37,-303.070927744911
5921,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0290909315599,121229.509346463,1,37,-301.506283694541
5931,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0045061800188,121229.509346463,1,37,-301.181985075102
5941,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0045061800188,121229.509346463,1,37,-301.181985075102
5951,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0045061800188,121300.75858323,1,37,-301.278626317309
5961,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9984069126608,120565.749673686,1,37,-302.389274979664
5971,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9984069126608,120565.749673686,1,37,-302.389274979664
5981,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9984069126608,120565.749673686,1,37,-302.389274979664
5991,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0694811498033,121021.070462131,1,37,-304.352176609971
6001,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9938044991945,121609.7874196,1,37,-302.38313253552
6011,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9938044991945,121551.386628626,1,37,-302.151339871179
6021,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9703102547273,120887.961383596,1,37,-302.636672188086
6031,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9776720401002,121123.358081659,1,37,-301.992318054549
6041,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9776720401002,120615.522000956,1,37,-302.957363479893
6051,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0064831492098,120984.17740971,1,37,-301.157487591133
6061,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0064831492098,120984.17740971,1,37,-301.157487591133
6071,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0206565095021,120387.791696943,1,37,-303.338100270433
6081,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0206565095021,120839.703680938,1,37,-301.495797275053
6091,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0160377970637,120763.534912024,1,37,-301.610932435471
6101,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9704645289352,120763.534912024,1,37,-302.906556834487
6111,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,47.9841438262177,121720.183672294,1,37,-303.255833122881
6121,6.20549361561975,1.74450827191774,2.30061603626184,6.85540711811364,48.0112557662798,120510.673205437,1,37,-302.551417156488
