"sampno","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","t_switch","K","i0","t0","lnlike"
251,6.20549361561975,1.74450827191774,2.38024596734721,3.12073452456243,48.2676069177564,124927.447992377,1,37,-393.762432906414
261,6.20549361561975,1.74450827191774,2.38024596734721,3.12073452456243,48.2676069177564,124927.447992377,1,37,-393.762432906414
271,6.20549361561975,1.74450827191774,2.38024596734721,3.12073452456243,48.2676069177564,124927.447992377,1,37,-393.762432906414
281,6.20549361561975,1.74450827191774,2.41267853600213,3.12073452456243,48.2676069177564,124927.447992377,1,37,-394.033296390992
291,6.20549361561975,1.74450827191774,2.41267853600213,7.50100634340336,48.2676069177564,124927.447992377,1,37,-392.736251791927
301,6.20549361561975,1.74450827191774,2.41267853600213,8.93866504950194,48.2676069177564,120680.741926227,1,37,-334.500941895413
311,6.20549361561975,1.74450827191774,2.41267853600213,8.93866504950194,48.2676069177564,120680.741926227,1,37,-334.500941895413
321,6.20549361561975,1.74450827191774,2.41267853600213,8.93866504950194,48.2676069177564,120680.741926227,1,37,-334.500941895413
331,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.2676069177564,120680.741926227,1,37,-330.269530232221
341,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.1157719333482,120680.741926227,1,37,-327.998331850635
351,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.1157719333482,120680.741926227,1,37,-327.998331850635
361,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.1157719333482,120680.741926227,1,37,-327.998331850635
371,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.1157719333482,120680.741926227,1,37,-327.998331850635
381,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.1157719333482,120680.741926227,1,37,-327.998331850635
391,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.1157719333482,120680.741926227,1,37,-327.998331850635
401,6.20549361561975,1.74450827191774,2.41267853600213,8.91429447390659,48.2216860812547,120680.741926227,1,37,-325.314875613646
411,6.20549361561975,1.74450827191774,2.41267853600213,7.60950023161692,48.2216860812547,120680.741926227,1,37,-319.76366622707
421,6.20549361561975,1.74450827191774,2.41267853600213,6.51988140193496,48.2216860812547,120680.741926227,1,37,-315.760663035136
431,6.20549361561975,1.74450827191774,2.25861512094519,6.51988140193496,48.2216860812547,120680.741926227,1,37,-311.955655064497
441,6.20549361561975,1.74450827191774,2.25861512094519,6.51988140193496,48.2216860812547,120680.741926227,1,37,-311.955655064497
451,6.20549361561975,1.74450827191774,2.25861512094519,6.51988140193496,48.2216860812547,120680.741926227,1,37,-311.955655064497
461,6.20549361561975,1.74450827191774,2.25861512094519,6.51988140193496,48.2216860812547,120680.741926227,1,37,-311.955655064497
471,6.20549361561975,1.74450827191774,2.13293393707772,6.51988140193496,48.2216860812547,120680.741926227,1,37,-315.199064089538
481,6.20549361561975,1.74450827191774,2.13293393707772,6.51988140193496,48.2933518394933,120680.741926227,1,37,-308.99600179676
491,6.20549361561975,1.74450827191774,2.24971529008717,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.68698572528
501,6.20549361561975,1.74450827191774,2.24971529008717,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.68698572528
511,6.20549361561975,1.74450827191774,2.24971529008717,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.68698572528
521,6.20549361561975,1.74450827191774,2.24971529008717,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.68698572528
531,6.20549361561975,1.74450827191774,2.298284165182,6.51988140193496,48.2933518394933,120680.741926227,1,37,-306.061430829059
541,6.20549361561975,1.74450827191774,2.2618020198005,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.69775848201
551,6.20549361561975,1.74450827191774,2.1988333136986,6.51988140193496,48.2933518394933,120680.741926227,1,37,-306.312638232102
561,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
571,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
581,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
591,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
601,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
611,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
621,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.2933518394933,120680.741926227,1,37,-305.758319801464
631,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.3100069610609,120680.741926227,1,37,-305.623925730203
641,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.3100069610609,120680.741926227,1,37,-305.623925730203
651,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.3180635175686,120680.741926227,1,37,-305.736923286757
661,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.3180635175686,120680.741926227,1,37,-305.736923286757
671,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.3180635175686,120680.741926227,1,37,-305.736923286757
681,6.20549361561975,1.74450827191774,2.27306065492878,6.51988140193496,48.3180635175686,121347.527809931,1,37,-305.2407616633
691,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.3180635175686,121347.527809931,1,37,-305.406625066403
701,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.2548778260331,121347.527809931,1,37,-306.918413846312
711,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.3228300187235,121347.527809931,1,37,-305.582307403117
721,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.3228300187235,121347.527809931,1,37,-305.582307403117
731,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.3228300187235,121347.527809931,1,37,-305.582307403117
741,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.3087448445216,121347.527809931,1,37,-305.180436748575
751,6.20549361561975,1.74450827191774,2.27306065492878,6.52751173729115,48.3087448445216,121347.527809931,1,37,-305.180436748575
761,6.20549361561975,1.74450827191774,2.27306065492878,6.49807388808937,48.3087448445216,121347.527809931,1,37,-305.425524278996
771,6.20549361561975,1.74450827191774,2.18232889238006,6.49807388808937,48.3087448445216,121347.527809931,1,37,-306.091966606549
781,6.20549361561975,1.74450827191774,2.18232889238006,6.49807388808937,48.3296944698798,120890.228417616,1,37,-305.923582428551
791,6.20549361561975,1.74450827191774,2.18232889238006,6.49807388808937,48.3296944698798,120890.228417616,1,37,-305.923582428551
801,6.20549361561975,1.74450827191774,2.21537750144692,6.49807388808937,48.3296944698798,120890.228417616,1,37,-305.212127148146
811,6.20549361561975,1.74450827191774,2.19140293578021,6.49807388808937,48.296457710922,120890.228417616,1,37,-306.449720980734
821,6.20549361561975,1.74450827191774,2.22064558176894,6.49807388808937,48.2710750603543,120954.858014633,1,37,-307.72804244939
831,6.20549361561975,1.74450827191774,2.22558205334125,6.55094800619974,48.2710750603543,120954.858014633,1,37,-305.073938853212
841,6.20549361561975,1.74450827191774,2.22558205334125,6.55094800619974,48.2710750603543,120954.858014633,1,37,-305.073938853212
851,6.20549361561975,1.74450827191774,2.22558205334125,6.60518306284183,48.2710750603543,120954.858014633,1,37,-306.480772132459
861,6.20549361561975,1.74450827191774,2.22558205334125,6.60518306284183,48.2710750603543,120954.858014633,1,37,-306.480772132459
871,6.20549361561975,1.74450827191774,2.21857297919619,6.60518306284183,48.2710750603543,120954.858014633,1,37,-306.596002657392
881,6.20549361561975,1.74450827191774,2.21857297919619,6.60102410569176,48.2324035617937,120954.858014633,1,37,-305.203256289961
891,6.20549361561975,1.74450827191774,2.21857297919619,6.60102410569176,48.2724283834969,120954.858014633,1,37,-306.428944979471
901,6.20549361561975,1.74450827191774,2.21857297919619,6.60102410569176,48.2396694879835,120954.858014633,1,37,-305.214189224776
911,6.20549361561975,1.74450827191774,2.29796243474103,6.59004276345381,48.2396694879835,120731.924827155,1,37,-305.608654171995
921,6.20549361561975,1.74450827191774,2.29796243474103,6.59004276345381,48.2396694879835,120673.157675453,1,37,-305.799376882773
931,6.20549361561975,1.74450827191774,2.28103115460459,6.59004276345381,48.2396694879835,120673.157675453,1,37,-305.616493480344
941,6.20549361561975,1.74450827191774,2.40067271710519,6.59004276345381,48.2396694879835,120673.157675453,1,37,-308.927276328408
951,6.20549361561975,1.74450827191774,2.234983308124,6.58991248038759,48.2396694879835,120673.157675453,1,37,-305.691959732113
961,6.20549361561975,1.74450827191774,2.234983308124,6.53833972110451,48.2551106861341,120673.157675453,1,37,-306.735152393133
971,6.20549361561975,1.74450827191774,2.18999865569739,6.54725551657443,48.2551106861341,120673.157675453,1,37,-307.168146109607
981,6.20549361561975,1.74450827191774,2.28217372361374,6.54725551657443,48.2551106861341,121506.518818253,1,37,-306.271414549697
991,6.20549361561975,1.74450827191774,2.28217372361374,6.54725551657443,48.2551106861341,121506.518818253,1,37,-306.271414549697
1001,6.20549361561975,1.74450827191774,2.28217372361374,6.54725551657443,48.2551106861341,121364.184412395,1,37,-305.871375940166
1011,6.20549361561975,1.74450827191774,2.28217372361374,6.57907796434541,48.2551106861341,120688.262925119,1,37,-305.572529930812
1021,6.20549361561975,1.74450827191774,2.28217372361374,6.53820695078864,48.2551106861341,121119.741068438,1,37,-306.036142941811
1031,6.20549361561975,1.74450827191774,2.28217372361374,6.53820695078864,48.2551106861341,121329.5854172,1,37,-306.26300522824
1041,6.20549361561975,1.74450827191774,2.28217372361374,6.53820695078864,48.2867431119955,121329.5854172,1,37,-305.169395510365
1051,6.20549361561975,1.74450827191774,2.28217372361374,6.5711280853846,48.2776087578859,121329.5854172,1,37,-305.340791104204
1061,6.20549361561975,1.74450827191774,2.28217372361374,6.60851748156936,48.2574630204513,121431.181860281,1,37,-306.044388322502
1071,6.20549361561975,1.74450827191774,2.28217372361374,6.56368029014339,48.2574630204513,121431.181860281,1,37,-305.441917055051
1081,6.20549361561975,1.74450827191774,2.28217372361374,6.6030080144822,48.2480972134556,120702.693864994,1,37,-305.705506608727
1091,6.20549361561975,1.74450827191774,2.33782601686393,6.6030080144822,48.2486707315438,120702.693864994,1,37,-306.747069110115
1101,6.20549361561975,1.74450827191774,2.33782601686393,6.6030080144822,48.2486707315438,120702.693864994,1,37,-306.747069110115
1111,6.20549361561975,1.74450827191774,2.28594437471712,6.56592794375219,48.2486707315438,120702.693864994,1,37,-305.827401311939
1121,6.20549361561975,1.74450827191774,2.28594437471712,6.56592794375219,48.2761387759806,120702.693864994,1,37,-305.684848155414
1131,6.20549361561975,1.74450827191774,2.28594437471712,6.55195595164988,48.2761387759806,120702.693864994,1,37,-305.606692211822
1141,6.20549361561975,1.74450827191774,2.29570240784192,6.61018672838297,48.2715210225426,120702.693864994,1,37,-307.469615765552
1151,6.20549361561975,1.74450827191774,2.22397954882072,6.58981573022152,48.2728631795227,120702.693864994,1,37,-306.407114730372
1161,6.20549361561975,1.74450827191774,2.22397954882072,6.58981573022152,48.2728631795227,120583.614762338,1,37,-306.891083042666
1171,6.20549361561975,1.74450827191774,2.22397954882072,6.5806977863754,48.2728631795227,120583.614762338,1,37,-306.532178374978
1181,6.20549361561975,1.74450827191774,2.22397954882072,6.5806977863754,48.2728631795227,121654.607376275,1,37,-306.427910772822
1191,6.20549361561975,1.74450827191774,2.29027742988866,6.5806977863754,48.2728631795227,121654.607376275,1,37,-306.61053948322
1201,6.20549361561975,1.74450827191774,2.18290315539499,6.5806977863754,48.2425184534719,121659.991195023,1,37,-307.114872665713
1211,6.20549361561975,1.74450827191774,2.18290315539499,6.56350363945682,48.2425184534719,121659.991195023,1,37,-307.553107054149
1221,6.20549361561975,1.74450827191774,2.24567327459839,6.63250497698215,48.2425184534719,121657.229120051,1,37,-307.060987395682
1231,6.20549361561975,1.74450827191774,2.26787936090124,6.63250497698215,48.1442693414362,121657.229120051,1,37,-309.518543464999
1241,6.20549361561975,1.74450827191774,2.26787936090124,6.63250497698215,48.1442693414362,121657.229120051,1,37,-309.518543464999
1251,6.20549361561975,1.74450827191774,2.28668423183645,6.69483437221363,48.1442693414362,121571.74360075,1,37,-305.739490437851
1261,6.20549361561975,1.74450827191774,2.28668423183645,6.71265070355645,48.1336239323868,120927.166731244,1,37,-304.898606621681
1271,6.20549361561975,1.74450827191774,2.24956345859668,6.70739997218049,48.1336239323868,121401.476420911,1,37,-305.204304814661
1281,6.20549361561975,1.74450827191774,2.24956345859668,6.70834382184724,48.1336239323868,121401.476420911,1,37,-305.19495581144
1291,6.20549361561975,1.74450827191774,2.24956345859668,6.70834382184724,48.1859745807498,121401.476420911,1,37,-307.007680017429
1301,6.20549361561975,1.74450827191774,2.24956345859668,6.70834382184724,48.1278272360556,121401.476420911,1,37,-305.29444042115
1311,6.20549361561975,1.74450827191774,2.24956345859668,6.70834382184724,48.1278272360556,121067.00378593,1,37,-304.975658578951
1321,6.20549361561975,1.74450827191774,2.24956345859668,6.82598374336471,48.0115904876913,121067.00378593,1,37,-305.639258628421
1331,6.20549361561975,1.74450827191774,2.23900031065263,6.82598374336471,48.0115904876913,121067.00378593,1,37,-305.856094259118
1341,6.20549361561975,1.74450827191774,2.25147259009662,6.82598374336471,48.0115904876913,121115.769674901,1,37,-305.593677957674
1351,6.20549361561975,1.74450827191774,2.24210743274073,6.81375843923454,48.0115904876913,121115.769674901,1,37,-306.310703290935
1361,6.20549361561975,1.74450827191774,2.24210743274073,6.77192477735004,48.0621321543136,121115.769674901,1,37,-305.490529336991
1371,6.20549361561975,1.74450827191774,2.24210743274073,6.80126200634002,48.0621321543136,121115.769674901,1,37,-305.160997880734
1381,6.20549361561975,1.74450827191774,2.35416744979797,6.79271970430352,48.0621321543136,121115.769674901,1,37,-305.814145425045
1391,6.20549361561975,1.74450827191774,2.35416744979797,6.79271970430352,48.0828774958454,121209.712661565,1,37,-306.21844654581
1401,6.20549361561975,1.74450827191774,2.2920616886223,6.79271970430352,48.0551841018027,120984.486249868,1,37,-304.920700969312
1411,6.20549361561975,1.74450827191774,2.25942553731316,6.76431495628025,48.1008203284089,120984.486249868,1,37,-304.990499649429
1421,6.20549361561975,1.74450827191774,2.25942553731316,6.76431495628025,48.0756825369366,120734.61985286,1,37,-305.625600810271
1431,6.20549361561975,1.74450827191774,2.20161638259522,6.79637033493439,48.0368082203532,120734.61985286,1,37,-307.627582689528
1441,6.20549361561975,1.74450827191774,2.21975463470306,6.79637033493439,48.0835364273543,121346.648198319,1,37,-306.23987113714
1451,6.20549361561975,1.74450827191774,2.21975463470306,6.79637033493439,48.0835364273543,121346.648198319,1,37,-306.23987113714
1461,6.20549361561975,1.74450827191774,2.20691190519498,6.79637033493439,48.0662277931805,120985.964111549,1,37,-306.236298316002
1471,6.20549361561975,1.74450827191774,2.24292030744987,6.79637033493439,48.0662277931805,120916.744255903,1,37,-305.314235952827
1481,6.20549361561975,1.74450827191774,2.36031547147478,6.79637033493439,48.0662277931805,120916.744255903,1,37,-306.109475254084
1491,6.20549361561975,1.74450827191774,2.23535805409766,6.79637033493439,48.0662277931805,120916.744255903,1,37,-305.474605677543
1501,6.20549361561975,1.74450827191774,2.23535805409766,6.79637033493439,48.0662277931805,120916.744255903,1,37,-305.474605677543
1511,6.20549361561975,1.74450827191774,2.25733382941361,6.79637033493439,48.0662277931805,120916.744255903,1,37,-305.087704642568
1521,6.20549361561975,1.74450827191774,2.27490447314157,6.79637033493439,48.0837289297338,120916.744255903,1,37,-305.353551152141
1531,6.20549361561975,1.74450827191774,2.27490447314157,6.76536732964542,48.0852285585548,120916.744255903,1,37,-304.915698076946
1541,6.20549361561975,1.74450827191774,2.27490447314157,6.78229760458549,48.0852285585548,120916.744255903,1,37,-305.020469797433
1551,6.20549361561975,1.74450827191774,2.27490447314157,6.80528870995773,48.0852285585548,120916.744255903,1,37,-305.806980154784
1561,6.20549361561975,1.74450827191774,2.39607157617688,6.82031122945211,48.0852285585548,120486.209146994,1,37,-310.578332039211
1571,6.20549361561975,1.74450827191774,2.25581863003242,6.75247827934269,48.0523276050271,120614.382922762,1,37,-307.993085134292
1581,6.20549361561975,1.74450827191774,2.25581863003242,6.75247827934269,48.0800111641786,120614.382922762,1,37,-306.282020154276
1591,6.20549361561975,1.74450827191774,2.29143468275994,6.80188819524749,48.0800111641786,120789.476947242,1,37,-305.67457247657
1601,6.20549361561975,1.74450827191774,2.33968083956917,6.79269852268992,48.0479753225168,121165.737236835,1,37,-305.694015281275
1611,6.20549361561975,1.74450827191774,2.33968083956917,6.79269852268992,48.0479753225168,121050.050259961,1,37,-305.666470134526
1621,6.20549361561975,1.74450827191774,2.33968083956917,6.79269852268992,48.0479753225168,120843.180004622,1,37,-305.894192555114
1631,6.20549361561975,1.74450827191774,2.33968083956917,6.79269852268992,48.067619684616,120843.180004622,1,37,-305.685857374261
1641,6.20549361561975,1.74450827191774,2.2542622961593,6.76674928412671,48.067619684616,121091.197345891,1,37,-305.269062784012
1651,6.20549361561975,1.74450827191774,2.31041079513664,6.81999201577066,48.067619684616,121148.608777115,1,37,-305.579026884338
1661,6.20549361561975,1.74450827191774,2.29615512756099,6.78754554277918,48.067619684616,121148.608777115,1,37,-304.812329240152
1671,6.20549361561975,1.74450827191774,2.29615512756099,6.78137974860247,48.067619684616,121148.608777115,1,37,-304.858216411256
1681,6.20549361561975,1.74450827191774,2.29615512756099,6.79574633241794,48.067619684616,121148.608777115,1,37,-304.834208500719
1691,6.20549361561975,1.74450827191774,2.29615512756099,6.79574633241794,48.067619684616,120752.165359586,1,37,-305.33461766699
1701,6.20549361561975,1.74450827191774,2.16773082607523,6.79574633241794,48.067619684616,121351.053568234,1,37,-308.192838258075
1711,6.20549361561975,1.74450827191774,2.16773082607523,6.81138562309171,48.0536593401119,121351.053568234,1,37,-308.334047068349
1721,6.20549361561975,1.74450827191774,2.13690955852449,6.75617067273176,48.1095287345643,121544.916436202,1,37,-310.426732132012
1731,6.20549361561975,1.74450827191774,2.17711186322927,6.77524543877383,48.0775432953291,121473.225990742,1,37,-307.747341611083
1741,6.20549361561975,1.74450827191774,2.37039406045611,6.77524543877383,48.0665087937678,121473.225990742,1,37,-307.173652403202
1751,6.20549361561975,1.74450827191774,2.37039406045611,6.80824868084227,48.0550795226136,120704.466842912,1,37,-306.838547522141
1761,6.20549361561975,1.74450827191774,2.37039406045611,6.80824868084227,48.0259659085504,120591.538445685,1,37,-307.673569615806
1771,6.20549361561975,1.74450827191774,2.22610146346162,6.83262522490399,48.0259659085504,120591.538445685,1,37,-306.91783857526
1781,6.20549361561975,1.74450827191774,2.30044536754042,6.88371475540599,47.9710742232358,121472.960068651,1,37,-305.568035140043
1791,6.20549361561975,1.74450827191774,2.25744623773879,6.88371475540599,47.9932691352335,121472.960068651,1,37,-305.68649945654
1801,6.20549361561975,1.74450827191774,2.25744623773879,6.88371475540599,47.9983305174736,121676.882470611,1,37,-306.536883994055
1811,6.20549361561975,1.74450827191774,2.19388512162367,6.85312213396158,47.9983305174736,121676.882470611,1,37,-308.374914383112
1821,6.20549361561975,1.74450827191774,2.34234551539243,6.85312213396158,47.9983305174736,121068.578027513,1,37,-305.516041656117
1831,6.20549361561975,1.74450827191774,2.36590480864224,6.83008022494311,48.0142649805736,121486.531770055,1,37,-306.999195778052
1841,6.20549361561975,1.74450827191774,2.27322768628174,6.83008022494311,48.0142649805736,121708.275560315,1,37,-306.579833839538
1851,6.20549361561975,1.74450827191774,2.27322768628174,6.82780535000644,48.0916692313889,121708.275560315,1,37,-309.178092899077
1861,6.20549361561975,1.74450827191774,2.28127650685976,6.82780535000644,47.9781475320724,121708.275560315,1,37,-309.098032177509
1871,6.20549361561975,1.74450827191774,2.28127650685976,6.77560136212178,48.0371670102737,121708.275560315,1,37,-307.923136545495
1881,6.20549361561975,1.74450827191774,2.28127650685976,6.77560136212178,48.120877057985,121546.801182531,1,37,-306.996420303503
1891,6.20549361561975,1.74450827191774,2.30293027386555,6.73300341884629,48.120877057985,121546.801182531,1,37,-305.743207134469
1901,6.20549361561975,1.74450827191774,2.30293027386555,6.73300341884629,48.1421032434754,120883.302010408,1,37,-305.628043648043
1911,6.20549361561975,1.74450827191774,2.30293027386555,6.73300341884629,48.1421032434754,120694.815406138,1,37,-306.113732944099
1921,6.20549361561975,1.74450827191774,2.30293027386555,6.72071665322165,48.0845684034596,120694.815406138,1,37,-307.27514728282
1931,6.20549361561975,1.74450827191774,2.30293027386555,6.72071665322165,48.0759231770893,120694.815406138,1,37,-308.017166586959
1941,6.20549361561975,1.74450827191774,2.30047267595911,6.73375041283582,48.0759231770893,121480.263075952,1,37,-306.992956350415
1951,6.20549361561975,1.74450827191774,2.18109120802476,6.79232774008867,48.0759231770893,121480.263075952,1,37,-307.752846532866
1961,6.20549361561975,1.74450827191774,2.18109120802476,6.79232774008867,48.0759231770893,121946.589788985,1,37,-309.877978130881
1971,6.20549361561975,1.74450827191774,2.18109120802476,6.79232774008867,48.0935575964707,121946.589788985,1,37,-310.435451312941
1981,6.20549361561975,1.74450827191774,2.18109120802476,6.87147235480644,48.0210272310079,120346.164349413,1,37,-311.252555298565
1991,6.20549361561975,1.74450827191774,2.2373518439417,6.84399975485706,48.0064691408164,120346.164349413,1,37,-308.142118920935
2001,6.20549361561975,1.74450827191774,2.2373518439417,6.84399975485706,48.0064691408164,120767.994799823,1,37,-306.124688658384
2011,6.20549361561975,1.74450827191774,2.34173644757379,6.84399975485706,48.0064691408164,121111.026947935,1,37,-305.52003066862
2021,6.20549361561975,1.74450827191774,2.24870547006373,6.84399975485706,48.0064691408164,121111.026947935,1,37,-305.328436525562
2031,6.20549361561975,1.74450827191774,2.27301250625678,6.84399975485706,47.9958069012934,121111.026947935,1,37,-305.366140478666
2041,6.20549361561975,1.74450827191774,2.27301250625678,6.85191143877058,48.0297045450118,120734.413499223,1,37,-305.718185960563
2051,6.20549361561975,1.74450827191774,2.27301250625678,6.86607586609206,48.0297045450118,120734.413499223,1,37,-306.264248208958
2061,6.20549361561975,1.74450827191774,2.2473912280028,6.86607586609206,48.0297045450118,120438.26309054,1,37,-308.002986219445
2071,6.20549361561975,1.74450827191774,2.28435573582133,6.86608524100154,48.0297045450118,120438.26309054,1,37,-307.495457752508
2081,6.20549361561975,1.74450827191774,2.31882774836198,6.86608524100154,48.0297045450118,121846.323673271,1,37,-308.112501958567
2091,6.20549361561975,1.74450827191774,2.37051414626488,6.86608524100154,47.9956594653144,121846.323673271,1,37,-308.600615526186
2101,6.20549361561975,1.74450827191774,2.37051414626488,6.86608524100154,47.9956594653144,121279.963740321,1,37,-306.291052790651
2111,6.20549361561975,1.74450827191774,2.28056693433966,6.86608524100154,47.9596296850465,121279.963740321,1,37,-306.437367360253
2121,6.20549361561975,1.74450827191774,2.31515864015573,6.90259005363781,47.9596296850465,121384.604991409,1,37,-305.330761025858
2131,6.20549361561975,1.74450827191774,2.31515864015573,6.90259005363781,47.9596296850465,121384.604991409,1,37,-305.330761025858
2141,6.20549361561975,1.74450827191774,2.31515864015573,6.90840763808095,47.9596296850465,121582.234894203,1,37,-305.913958919187
2151,6.20549361561975,1.74450827191774,2.29049009878534,6.91213758994017,47.9596296850465,121387.248069038,1,37,-305.188001857616
2161,6.20549361561975,1.74450827191774,2.29558335547382,6.91213758994017,47.9596296850465,121387.248069038,1,37,-305.185227523546
2171,6.20549361561975,1.74450827191774,2.26075887605284,6.88544628043134,47.9688578695373,120764.235471765,1,37,-305.79988874406
2181,6.20549361561975,1.74450827191774,2.26075887605284,6.88544628043134,47.9688578695373,121221.550852623,1,37,-305.312684313713
2191,6.20549361561975,1.74450827191774,2.24282199237181,6.90813073940773,47.9688578695373,121221.550852623,1,37,-305.593745655144
2201,6.20549361561975,1.74450827191774,2.24282199237181,6.90813073940773,47.9760018632661,121221.550852623,1,37,-305.703489336051
2211,6.20549361561975,1.74450827191774,2.24282199237181,6.89152117225884,48.0075863128134,121221.550852623,1,37,-306.251319887584
2221,6.20549361561975,1.74450827191774,2.24282199237181,6.8817350326296,48.0080728278272,121485.085659516,1,37,-306.324466072879
2231,6.20549361561975,1.74450827191774,2.3397066022449,6.8817350326296,47.9463461902297,121485.085659516,1,37,-307.318016869204
2241,6.20549361561975,1.74450827191774,2.23909730906351,6.8817350326296,47.9421498548487,121485.085659516,1,37,-307.841656676193
