"sampno","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","t_switch","K","i0","t0","lnlike"
341,6.20549361561975,1.74450827191774,2.33914343157924,6.5770520939851,48.2568705416535,121216.424699054,1,37,-306.118428973114
351,6.20549361561975,1.74450827191774,2.26634411182195,6.57311963486885,48.2686659039395,121591.307843724,1,37,-305.796560098303
361,6.20549361561975,1.74450827191774,2.23857408002537,6.45432298968438,48.3467886358791,120999.663778287,1,37,-305.148977010045
371,6.20549361561975,1.74450827191774,2.40662209489628,7.00252762947957,47.8815179945751,120775.966248694,1,37,-307.364551676178
381,6.20549361561975,1.74450827191774,2.26473032182034,6.8550574215743,47.9812148507157,121021.634410434,1,37,-305.736805364544
391,6.20549361561975,1.74450827191774,2.29824784394421,6.70333656489925,48.1442786290927,121356.090766123,1,37,-305.150679561484
401,6.20549361561975,1.74450827191774,2.28342002580164,6.4633461476189,48.3714505323074,121433.257212746,1,37,-305.798435125347
411,6.20549361561975,1.74450827191774,2.28381872082895,7.02663165362645,47.8401730579491,121172.778787349,1,37,-305.499872719374
421,6.20549361561975,1.74450827191774,2.21578227219091,6.77006272791697,48.0650264231993,120985.445543059,1,37,-306.168733202145
431,6.20549361561975,1.74450827191774,2.15227666829783,6.39301963228346,48.4096563235875,121275.68716991,1,37,-306.403400458882
441,6.20549361561975,1.74450827191774,2.2084933837087,6.61083795720824,48.1916692760154,120373.16148821,1,37,-308.784428885106
451,6.20549361561975,1.74450827191774,2.18889570935125,6.55145463128453,48.236775197603,121193.781694995,1,37,-307.233955823822
461,6.20549361561975,1.74450827191774,2.36365373948954,6.62938908608331,48.192005981703,120917.457610818,1,37,-306.945264400054
471,6.20549361561975,1.74450827191774,2.29616907631232,6.61868372897066,48.2416809450183,120717.597042974,1,37,-306.041919759129
481,6.20549361561975,1.74450827191774,2.34830477127912,6.89055044794406,47.9949591277287,120727.994442295,1,37,-306.267814627437
491,6.20549361561975,1.74450827191774,2.2882653904978,6.86677015040953,48.0195879926226,121262.434506353,1,37,-305.267962360267
501,6.20549361561975,1.74450827191774,2.41702914520689,7.2850727314581,47.6316347117736,121535.757334668,1,37,-307.796821366411
511,6.20549361561975,1.74450827191774,2.28987714813124,6.61301198800527,48.2208745493669,121525.333377107,1,37,-305.664020099876
521,6.20549361561975,1.74450827191774,2.32402574140901,7.2973195912558,47.5928008092852,121462.104976456,1,37,-306.81126132757
531,6.20549361561975,1.74450827191774,2.31684988675116,6.96902357891484,47.9086546602485,121121.1429963,1,37,-304.970830414661
541,6.20549361561975,1.74450827191774,2.21183698008736,6.49894949684598,48.3291954111786,121253.872246267,1,37,-305.090070992473
551,6.20549361561975,1.74450827191774,2.24336821087648,6.46053557983675,48.3464356984246,120769.59844382,1,37,-305.434450992054
561,6.20549361561975,1.74450827191774,2.27773846924457,6.36992592148995,48.4265932662118,121422.182514188,1,37,-305.885044780927
571,6.20549361561975,1.74450827191774,2.3526542138,6.27620643313665,48.4986800185861,120981.834390493,1,37,-308.323384081391
581,6.20549361561975,1.74450827191774,2.45560652550968,7.03912093150039,47.8850324525219,121604.377798416,1,37,-312.160092645315
591,6.20549361561975,1.74450827191774,2.34684919333744,7.24477952822059,47.669211173027,122232.771193123,1,37,-310.839686110998
601,6.20549361561975,1.74450827191774,2.29169385338766,6.83678316514303,48.0412411003557,121873.466270123,1,37,-307.421785222082
611,6.20549361561975,1.74450827191774,2.34416103045686,7.34639547746848,47.5911618460555,121479.352303078,1,37,-306.616304606312
621,6.20549361561975,1.74450827191774,2.2884259003659,6.8766846304032,47.9964651775568,121985.101495767,1,37,-308.017960882374
631,6.20549361561975,1.74450827191774,2.15164229866852,6.57979862476144,48.2995152460374,121541.713881687,1,37,-309.653101258908
641,6.20549361561975,1.74450827191774,2.26631977984029,6.59230414712234,48.274818037189,121139.311786593,1,37,-305.674777324995
651,6.20549361561975,1.74450827191774,2.40689777490972,7.45273952364123,47.5205534839067,121047.938607274,1,37,-308.22101163963
661,6.20549361561975,1.74450827191774,2.28888381933836,7.21383020338587,47.7011397164999,121202.75678147,1,37,-306.012635873272
671,6.20549361561975,1.74450827191774,2.29853105334657,6.81843202929086,48.0435771019689,120812.247497972,1,37,-305.161457333555
681,6.20549361561975,1.74450827191774,2.24050208257103,6.57247616960424,48.2580172940799,120264.307069253,1,37,-307.823096614686
691,6.20549361561975,1.74450827191774,2.18368431959976,6.54974799908217,48.3042650170868,120400.381827736,1,37,-308.603234288523
701,6.20549361561975,1.74450827191774,2.27103912254627,6.95122955249654,47.8990179968407,121105.149733826,1,37,-305.738764046146
711,6.20549361561975,1.74450827191774,2.24670528262503,6.75236209787607,48.1086174020521,121035.607006619,1,37,-305.021891020231
721,6.20549361561975,1.74450827191774,2.30291956915156,7.09198635836071,47.8062238895647,120466.823180126,1,37,-306.95809669936
731,6.20549361561975,1.74450827191774,2.19566577989446,6.32409866301711,48.4676776226701,120714.444947559,1,37,-305.977924715818
741,6.20549361561975,1.74450827191774,2.31480971844068,6.9111276405374,47.9490424374977,120499.953862031,1,37,-306.511603770192
751,6.20549361561975,1.74450827191774,2.25367105552261,7.00774706221995,47.8988677493142,121251.893060299,1,37,-306.268534944211
761,6.20549361561975,1.74450827191774,2.27684117621593,6.69888497229481,48.1146642200194,121047.503640808,1,37,-305.743407652692
771,6.20549361561975,1.74450827191774,2.20662072352083,6.40106757543575,48.4065158220552,120814.304971879,1,37,-305.447949018368
781,6.20549361561975,1.74450827191774,2.21403808588549,6.45935325461601,48.3207147845207,120924.552667736,1,37,-306.524351609801
791,6.20549361561975,1.74450827191774,2.25579038543106,6.72285689035149,48.1344521804256,120341.688070057,1,37,-307.354846989833
801,6.20549361561975,1.74450827191774,2.22676367595952,6.48820993275384,48.3060402028822,120502.846299478,1,37,-307.166349172081
811,6.20549361561975,1.74450827191774,2.34628178535613,7.12085754133035,47.7404233093444,121276.106771854,1,37,-306.440782371486
821,6.20549361561975,1.74450827191774,2.40046634917176,7.23945806679141,47.6549522411524,121353.176427238,1,37,-306.835037430099
831,6.20549361561975,1.74450827191774,2.24145134293991,6.3276478728923,48.4499879123455,121009.011769494,1,37,-305.67815254656
841,6.20549361561975,1.74450827191774,2.20312330669316,6.44584188528095,48.3591656234309,121195.122601267,1,37,-305.262041908985
851,6.20549361561975,1.74450827191774,2.21753056906061,6.35360532700143,48.4787976236482,120999.509846837,1,37,-305.56081117814
861,6.20549361561975,1.74450827191774,2.31481047074542,7.12472556433352,47.7254944536108,121356.352463932,1,37,-307.321596877079
871,6.20549361561975,1.74450827191774,2.33629338026491,6.97161324534874,47.8644040452405,120744.086324962,1,37,-307.171525656391
881,6.20549361561975,1.74450827191774,2.18482826470922,6.29583676197164,48.4810652347147,121097.7776029,1,37,-305.779899629835
891,6.20549361561975,1.74450827191774,2.32040380243466,7.27198179849599,47.6510082332603,121666.98473817,1,37,-307.030562052686
901,6.20549361561975,1.74450827191774,2.288704655415,7.10749442380289,47.7635070690383,120437.764896624,1,37,-307.814395090654
911,6.20549361561975,1.74450827191774,2.41493839577373,6.50858046333449,48.3152361932401,121207.425596643,1,37,-309.570068804152
921,6.20549361561975,1.74450827191774,2.30684162266879,6.51736419025864,48.3451100452213,121798.190553605,1,37,-308.69513247872
931,6.20549361561975,1.74450827191774,2.37776051720104,7.05351389718076,47.8362580974041,121788.682164732,1,37,-308.075411493249
941,6.20549361561975,1.74450827191774,2.23391505096518,6.76750074893725,48.0901571690917,121135.471454289,1,37,-305.208530322865
951,6.20549361561975,1.74450827191774,2.30718054263557,6.43469829056296,48.3689524361108,121347.683927254,1,37,-306.106820417357
961,6.20549361561975,1.74450827191774,2.27924104897138,6.66685458180686,48.18121501077,120787.318148931,1,37,-305.189196374066
971,6.20549361561975,1.74450827191774,2.30172046195109,6.70278601293844,48.1277118568937,121383.092631484,1,37,-305.506504881421
981,6.20549361561975,1.74450827191774,2.25586177086905,6.6210734080835,48.1915224097924,121031.724932572,1,37,-305.33998248227
991,6.20549361561975,1.74450827191774,2.33740350592434,7.09711958732871,47.7755777254486,120722.559055238,1,37,-306.106593719127
1001,6.20549361561975,1.74450827191774,2.3586443294616,7.30426888098785,47.58715093457,121072.868194736,1,37,-306.17611699949
1011,6.20549361561975,1.74450827191774,2.30740501123476,6.6051965723252,48.2018606117855,121449.901763469,1,37,-306.457908053417
1021,6.20549361561975,1.74450827191774,2.27925010048129,6.79450909088959,48.0919720853754,121324.907808382,1,37,-305.663119092364
1031,6.20549361561975,1.74450827191774,2.26657837569228,6.67852830093419,48.1549579827906,121055.305196075,1,37,-304.844471933106
1041,6.20549361561975,1.74450827191774,2.26501606935545,6.54539121707887,48.2868491246068,120966.46318098,1,37,-304.867195114369
1051,6.20549361561975,1.74450827191774,2.36034129257813,6.92278257215248,47.9223373421637,120690.021050193,1,37,-306.901069741376
1061,6.20549361561975,1.74450827191774,2.27322613077413,6.5971728761648,48.2001956469318,120357.87908799,1,37,-308.349217342717
1071,6.20549361561975,1.74450827191774,2.38063915303412,7.10135084812889,47.7921724233828,121011.639276571,1,37,-305.985535307327
1081,6.20549361561975,1.74450827191774,2.2385680503461,6.43665892635593,48.3650360488047,121017.770337661,1,37,-305.070099099515
1091,6.20549361561975,1.74450827191774,2.25765106541807,6.64964470959265,48.2106371987402,120812.30108147,1,37,-305.420753549464
1101,6.20549361561975,1.74450827191774,2.27603350754013,7.0957226235469,47.8205901023921,120842.182795969,1,37,-306.425627947494
1111,6.20549361561975,1.74450827191774,2.23997874051301,6.89402192223232,48.0005734949739,120935.986031109,1,37,-306.243272731339
1121,6.20549361561975,1.74450827191774,2.29199361914242,6.91674044224857,47.9645646504558,121215.1621057,1,37,-304.993404760104
1131,6.20549361561975,1.74450827191774,2.28717231934562,6.66436246807008,48.1818964289409,121275.299126756,1,37,-304.941119488989
1141,6.20549361561975,1.74450827191774,2.33048008083304,7.17210656461441,47.7175141371867,120869.192444927,1,37,-305.627719321208
1151,6.20549361561975,1.74450827191774,2.28731364858901,6.80887904119821,48.041468176442,121143.773881473,1,37,-304.852004427238
1161,6.20549361561975,1.74450827191774,2.26383768028811,7.0071638290536,47.8584073599308,120512.714407472,1,37,-307.302900575831
1171,6.20549361561975,1.74450827191774,2.28073733664452,6.72562100040178,48.1523884432502,121324.181286953,1,37,-305.623059040464
1181,6.20549361561975,1.74450827191774,2.26533298582383,6.51746772265084,48.3288896390274,121232.029865124,1,37,-305.243848718901
1191,6.20549361561975,1.74450827191774,2.21960766557492,6.36886538412016,48.4598908206515,121019.402438849,1,37,-305.305523098437
1201,6.20549361561975,1.74450827191774,2.28494642218645,6.40118054002508,48.3976200798661,120871.775623094,1,37,-305.692637839468
1211,6.20549361561975,1.74450827191774,2.22513926603089,6.4522095025224,48.3969464374758,120966.198105003,1,37,-305.773944514818
1221,6.20549361561975,1.74450827191774,2.37213838857162,6.81262713395391,48.0733789617444,121158.525154687,1,37,-307.043991997104
1231,6.20549361561975,1.74450827191774,2.25648563526417,6.50895035014874,48.3054352453743,120932.744218684,1,37,-305.013436077803
1241,6.20549361561975,1.74450827191774,2.2676453387005,6.38740832999336,48.4289362861103,120882.731749889,1,37,-305.325524811357
1251,6.20549361561975,1.74450827191774,2.26530839056004,6.36898556256831,48.4139586818338,120788.506347207,1,37,-306.120527815651
1261,6.20549361561975,1.74450827191774,2.25168513178324,6.33568605815069,48.4308812633541,121072.136486218,1,37,-306.397147631868
1271,6.20549361561975,1.74450827191774,2.28809698404774,6.73945628537926,48.0692006258566,120937.132944313,1,37,-306.517515043988
1281,6.20549361561975,1.74450827191774,2.31462110449039,7.04480568150528,47.8112789164704,121074.853659867,1,37,-305.868056947752
1291,6.20549361561975,1.74450827191774,2.29875815013472,6.98374305957913,47.8528163928238,120920.774311387,1,37,-306.758197970081
1301,6.20549361561975,1.74450827191774,2.15414530172445,6.63402181083895,48.2061014321506,121145.087487463,1,37,-307.498514629358
1311,6.20549361561975,1.74450827191774,2.31404250660464,6.54202354535836,48.2918836223679,120928.838828337,1,37,-305.617008671279
1321,6.20549361561975,1.74450827191774,2.25609198247341,6.82567122787347,48.0530599506471,120761.154455585,1,37,-305.778260340579
1331,6.20549361561975,1.74450827191774,2.31480467582857,6.98406390423319,47.8901470785348,121549.339875048,1,37,-305.829706545392
1341,6.20549361561975,1.74450827191774,2.24199845089502,6.54191059448633,48.2646284432225,121412.629676468,1,37,-305.590607757833
1351,6.20549361561975,1.74450827191774,2.32995386291348,6.88727068728045,48.01434125996,121333.956251214,1,37,-306.382900005245
1361,6.20549361561975,1.74450827191774,2.2376855022896,6.60062405655915,48.2827370607862,121049.019967398,1,37,-306.825547886552
1371,6.20549361561975,1.74450827191774,2.17638946871578,6.37531086843438,48.4561875734182,120937.358298186,1,37,-306.093807472827
1381,6.20549361561975,1.74450827191774,2.25498412829734,6.46313077329664,48.3779043694298,121368.322203,1,37,-305.503541967501
1391,6.20549361561975,1.74450827191774,2.271918783565,6.66795829464022,48.1570384034141,120919.826795198,1,37,-305.172086548782
1401,6.20549361561975,1.74450827191774,2.29732106155946,6.40829167095514,48.3885938904248,121020.33135551,1,37,-305.800171826798
1411,6.20549361561975,1.74450827191774,2.29111812232027,6.49659079153007,48.3203486282306,121294.214817998,1,37,-305.366238486655
1421,6.20549361561975,1.74450827191774,2.24488042740572,6.60677139596087,48.1801696097434,120997.045522565,1,37,-307.035581506937
1431,6.20549361561975,1.74450827191774,2.26343355598286,6.67773974010203,48.1424116522654,121270.613794154,1,37,-305.370480755425
1441,6.20549361561975,1.74450827191774,2.25011609597071,6.92977619690072,47.940650007798,120850.425736193,1,37,-305.788311142582
1451,6.20549361561975,1.74450827191774,2.21854833879252,6.55190215765759,48.3030891191261,120916.628616041,1,37,-305.706426631714
1461,6.20549361561975,1.74450827191774,2.25357420837968,7.00706207136393,47.8522367946464,120845.330519241,1,37,-306.572593108195
1471,6.20549361561975,1.74450827191774,2.25023434827251,6.61425974915824,48.2005697239981,120936.900571436,1,37,-305.331627786365
1481,6.20549361561975,1.74450827191774,2.3673488638716,6.99628631900209,47.9119772368188,120745.813057313,1,37,-306.970696707701
1491,6.20549361561975,1.74450827191774,2.36842544147227,7.14099220151692,47.7866205507764,120571.602708519,1,37,-307.656065936822
1501,6.20549361561975,1.74450827191774,2.35709797131402,7.03916895023177,47.8652003032321,121279.73271208,1,37,-305.992181817766
1511,6.20549361561975,1.74450827191774,2.26794759656545,6.49867410545747,48.3478438145311,121065.418775636,1,37,-305.326998238341
1521,6.20549361561975,1.74450827191774,2.25425169566252,6.75617749975062,48.1315220418245,120887.659365424,1,37,-306.098838059705
1531,6.20549361561975,1.74450827191774,2.16231738099477,6.45912326198304,48.3425358640003,120803.553099258,1,37,-306.942532307062
1541,6.20549361561975,1.74450827191774,2.29176330833018,6.45649554833931,48.4012589764513,121236.553761231,1,37,-306.734215858019
1551,6.20549361561975,1.74450827191774,2.30844605904465,6.92489938339874,47.9106469579313,121731.093914587,1,37,-307.790111542922
1561,6.20549361561975,1.74450827191774,2.25202344630427,6.51756215782061,48.2943217611472,121413.412278986,1,37,-305.328180839025
1571,6.20549361561975,1.74450827191774,2.3749277680761,6.84610583330886,48.0208172753238,121112.099878443,1,37,-306.330840741929
1581,6.20549361561975,1.74450827191774,2.22861506616345,6.64861657500533,48.2187236430689,121164.545702507,1,37,-305.579136086493
1591,6.20549361561975,1.74450827191774,2.23511462680556,7.11253923818122,47.7931694631201,120553.904452899,1,37,-308.694250708237
1601,6.20549361561975,1.74450827191774,2.160052924028,6.73847325081508,48.1201130004488,120554.734752049,1,37,-309.598410180877
1611,6.20549361561975,1.74450827191774,2.16229171578225,6.59433764673888,48.2456197513009,120627.761533321,1,37,-308.014185192576
1621,6.20549361561975,1.74450827191774,2.22249913432599,6.53677366814229,48.3316047715012,120709.878697537,1,37,-307.045013477153
1631,6.20549361561975,1.74450827191774,2.21840935857178,6.72704726319961,48.1287849462664,121717.948906244,1,37,-306.842757565639
1641,6.20549361561975,1.74450827191774,2.28706385213705,6.45368133789119,48.3864862227113,121762.382405193,1,37,-307.466820062438
1651,6.20549361561975,1.74450827191774,2.23020326590074,6.60620586040996,48.2450038952109,121572.743816606,1,37,-305.904025962928
1661,6.20549361561975,1.74450827191774,2.2474831312289,6.86376905829737,48.0316716924428,121091.011782864,1,37,-305.992415673277
1671,6.20549361561975,1.74450827191774,2.28145821436375,6.59841999140192,48.2437707138546,120719.915189457,1,37,-305.479921777376
1681,6.20549361561975,1.74450827191774,2.23000200710315,6.46395591251995,48.3521865101593,121195.074358108,1,37,-304.864780109369
1691,6.20549361561975,1.74450827191774,2.30075018255359,6.6254041368726,48.2331770255134,121493.322941057,1,37,-306.054035662869
1701,6.20549361561975,1.74450827191774,2.29534656223816,6.55375508294818,48.2574882510194,121935.711192532,1,37,-308.347548271174
1711,6.20549361561975,1.74450827191774,2.31609241126466,6.72084716439322,48.1277547346842,121411.480798243,1,37,-305.528865299802
1721,6.20549361561975,1.74450827191774,2.29623494362599,6.47156641132713,48.3654384564593,121454.617495644,1,37,-306.116635797018
1731,6.20549361561975,1.74450827191774,2.1783964389052,6.34765015985307,48.4371719509351,121172.795893457,1,37,-305.854739767855
1741,6.20549361561975,1.74450827191774,2.28050480262937,6.954831226904,47.886830667629,121146.651853651,1,37,-306.118492647061
1751,6.20549361561975,1.74450827191774,2.22316395563907,6.39864639786378,48.4060998836602,121285.561741222,1,37,-305.056155144746
1761,6.20549361561975,1.74450827191774,2.25461938959398,6.35346280117733,48.4837780247842,121245.410653947,1,37,-305.929234009418
1771,6.20549361561975,1.74450827191774,2.19087692653268,6.41072475874005,48.4169248547618,121362.047236183,1,37,-305.624501351329
1781,6.20549361561975,1.74450827191774,2.28082139003024,7.08957054886659,47.7950235147539,121300.044222892,1,37,-305.667760092057
1791,6.20549361561975,1.74450827191774,2.26669036603165,6.67352245387951,48.1774640706978,120890.344260341,1,37,-304.960076512154
1801,6.20549361561975,1.74450827191774,2.26239525495244,6.68182331956692,48.1567284153816,120609.502212848,1,37,-305.816697866493
1811,6.20549361561975,1.74450827191774,2.33913350032133,7.0379844197255,47.7986560422334,120297.207266009,1,37,-309.866458996826
1821,6.20549361561975,1.74450827191774,2.36514168381618,6.88701056681596,47.9560257144368,121170.195916021,1,37,-306.436587832617
1831,6.20549361561975,1.74450827191774,2.24161657996376,6.65114777356043,48.2272223557436,120636.081438279,1,37,-307.008756622987
1841,6.20549361561975,1.74450827191774,2.32865362260261,6.96862242413433,47.9046685090753,120674.535340638,1,37,-305.807536777961
1851,6.20549361561975,1.74450827191774,2.241675727118,6.59325726269323,48.2164899430186,120501.990733591,1,37,-306.927223108568
1861,6.20549361561975,1.74450827191774,2.26723473003011,6.86883898356934,47.9764633483375,121234.460827814,1,37,-305.423752667175
1871,6.20549361561975,1.74450827191774,2.35641435485545,7.29003570270451,47.613128484857,120970.088566092,1,37,-305.790428060885
1881,6.20549361561975,1.74450827191774,2.31569568476558,7.06990878356467,47.8107863939263,120739.326733637,1,37,-305.704022904697
1891,6.20549361561975,1.74450827191774,2.19021766052607,6.56363945163004,48.3132766640157,120969.301953256,1,37,-307.547949434232
1901,6.20549361561975,1.74450827191774,2.23001661716583,6.61203114962176,48.2020929092812,121458.303133448,1,37,-305.863406926985
1911,6.20549361561975,1.74450827191774,2.25559416705536,6.75130141118447,48.096631098851,121761.702103389,1,37,-306.570267861036
1921,6.20549361561975,1.74450827191774,2.26363686085336,6.66841821524876,48.1322346986957,121563.634232203,1,37,-307.237106199349
1931,6.20549361561975,1.74450827191774,2.21474594180522,6.6352498545688,48.2144339801114,121244.219538307,1,37,-305.349880410094
1941,6.20549361561975,1.74450827191774,2.18503480918185,6.3250599211057,48.4838652359547,121134.019959721,1,37,-305.297356920593
1951,6.20549361561975,1.74450827191774,2.23585600769293,6.38768791931745,48.4134816283129,121183.982700878,1,37,-304.990774561749
1961,6.20549361561975,1.74450827191774,2.24979894244253,6.66623124701548,48.1698264878543,121711.149184235,1,37,-306.281594657383
1971,6.20549361561975,1.74450827191774,2.16762537352088,6.43976348377442,48.4317499127366,121558.540425164,1,37,-309.160729534844
1981,6.20549361561975,1.74450827191774,2.32686584787339,7.01695810202824,47.8596429304711,121526.00819785,1,37,-305.870516224522
1991,6.20549361561975,1.74450827191774,2.3269387969258,7.2320739737153,47.6908353488865,121273.770870955,1,37,-305.786296985908
2001,6.20549361561975,1.74450827191774,2.3028611863133,7.06182124466148,47.8142928282344,121272.976690231,1,37,-305.364915349648
2011,6.20549361561975,1.74450827191774,2.33621203649708,6.9913979613245,47.8779464298187,121004.398357617,1,37,-305.28216755611
2021,6.20549361561975,1.74450827191774,2.28574111642142,6.64602264268955,48.2450690934266,120704.431429041,1,37,-307.747654981335
2031,6.20549361561975,1.74450827191774,2.28610231299172,6.81890730628348,48.0381625639295,121346.015598275,1,37,-305.02277100831
2041,6.20549361561975,1.74450827191774,2.35561350810879,7.23562810880343,47.6579477925994,121177.373910189,1,37,-305.733068282689
2051,6.20549361561975,1.74450827191774,2.28990031856539,7.11170582162466,47.8315541575205,120819.424101772,1,37,-307.89963061144
2061,6.20549361561975,1.74450827191774,2.28465145036037,6.6645629536509,48.1913001197557,121429.168494622,1,37,-305.373226496283
2071,6.20549361561975,1.74450827191774,2.27312834823724,6.29006810456221,48.4934926913245,121686.070109255,1,37,-307.178642777482
2081,6.20549361561975,1.74450827191774,2.27493886366822,6.43722915865901,48.3539109788919,121353.16710855,1,37,-305.929410328737
2091,6.20549361561975,1.74450827191774,2.41828774981825,7.21306433275942,47.6835814942259,121014.030659392,1,37,-307.01768381264
2101,6.20549361561975,1.74450827191774,2.3318910106597,7.34737719525556,47.5643403953393,121018.495686601,1,37,-305.960950547135
2111,6.20549361561975,1.74450827191774,2.33731063286718,6.99052315464333,47.9012043745936,121604.294763039,1,37,-306.39626210248
2121,6.20549361561975,1.74450827191774,2.22516708778019,6.54368842640445,48.2734441061895,120970.067339935,1,37,-305.12585513591
2131,6.20549361561975,1.74450827191774,2.29683174138423,6.88214545332879,47.9469982941467,121414.854644008,1,37,-306.585020680168
2141,6.20549361561975,1.74450827191774,2.13222426526075,6.34629611920228,48.4217124171891,121685.767303774,1,37,-309.319675965329
2151,6.20549361561975,1.74450827191774,2.24157573454489,6.6217579246454,48.1756989295834,120751.523947938,1,37,-306.855859030887
2161,6.20549361561975,1.74450827191774,2.31888358392555,7.31659285951072,47.614020570224,120943.431864695,1,37,-306.146050060975
2171,6.20549361561975,1.74450827191774,2.30294128169737,6.65793949236629,48.1992160081423,121487.575828211,1,37,-305.845499298028
2181,6.20549361561975,1.74450827191774,2.21375805882657,6.48780416074796,48.3497968902672,121280.763700233,1,37,-305.256714125833
2191,6.20549361561975,1.74450827191774,2.33641807119559,7.04538892076286,47.8711025473676,120915.237697671,1,37,-306.145747074375
2201,6.20549361561975,1.74450827191774,2.29111898612249,6.67801177240823,48.1596150873054,121451.928410926,1,37,-305.384069438805
2211,6.20549361561975,1.74450827191774,2.37602597620456,7.26643317560923,47.6070548548562,121379.935921776,1,37,-307.402853228955
2221,6.20549361561975,1.74450827191774,2.19721705298768,6.40840413120288,48.3549625964245,121581.787620483,1,37,-308.27590966455
2231,6.20549361561975,1.74450827191774,2.34986174284129,7.39238049012481,47.523026436849,121387.071344033,1,37,-306.344082995156
2241,6.20549361561975,1.74450827191774,2.21027456297549,6.62389249982733,48.2063534489445,121949.626249332,1,37,-308.097108832828
